datetime,crypto,pct_change,price,volume,trend,all_time_high,new_crypto
2020-08-05T03:48:49Z,XBT,0.004,11194,111100000,down,FALSE,FALSE
2020-08-05T03:48:49Z,ETH,0.008,389.81,68800000,up,FALSE,FALSE
2020-08-05T03:48:49Z,XRP,0.032,0.301,20300000,down,FALSE,FALSE
2020-08-05T03:48:49Z,USDT,1e-4,1.0005,18600000,down,FALSE,FALSE
2020-08-05T03:48:49Z,LINK,0.065,9.8602,14800000,up,FALSE,FALSE
2020-08-05T03:48:49Z,XTZ,0.054000000000000006,3.2424,10300000,up,FALSE,FALSE
2020-08-05T03:48:49Z,ADA,0.016,0.1434,6610000,up,FALSE,FALSE
2020-08-05T03:48:49Z,BCH,0.03,288.39,3960000,down,FALSE,FALSE
2020-08-05T03:48:49Z,LTC,0.017,57.625,3060000,down,FALSE,FALSE
2020-08-05T03:48:49Z,USDC,5e-4,0.9999,2810000,down,FALSE,FALSE
2020-08-05T03:48:49Z,REP,0.019,20.805,2800000,up,FALSE,FALSE
2020-08-05T03:48:49Z,XLM,0.046,0.11,2080000,up,FALSE,FALSE
2020-08-05T03:48:49Z,WAVES,0.03,1.6388,1580000,down,FALSE,FALSE
2020-08-05T03:48:49Z,XMR,0.022,87.279,1520000,down,FALSE,FALSE
2020-08-05T03:48:49Z,EOS,0.003,3.0396,1350000,down,FALSE,FALSE
2020-08-05T03:48:49Z,KAVA,0.15,2.7925,892000,up,FALSE,FALSE
2020-08-05T03:48:49Z,PAXG,0.027000000000000003,2036.4,795000,up,FALSE,FALSE
2020-08-05T03:48:49Z,ZEC,0.029,84.859,633000,up,FALSE,FALSE
2020-08-05T03:48:49Z,ETC,0.008,7.1270000000000024,564000,down,FALSE,FALSE
2020-08-05T03:48:49Z,ATOM,0.048,4.0188,520000,up,FALSE,FALSE
2020-08-05T03:48:49Z,XDG,0.052000000000000005,0.0035,505000,up,FALSE,FALSE
2020-08-05T03:48:49Z,QTUM,0.084,2.8458,505000,up,FALSE,FALSE
2020-08-05T03:48:49Z,DASH,0.012,86.811,388000,down,FALSE,FALSE
2020-08-05T03:48:49Z,ALGO,0.055,0.3269,358000,up,FALSE,FALSE
2020-08-05T03:48:49Z,KNC,0.064,1.4815,330000,up,FALSE,FALSE
2020-08-05T03:48:49Z,DAI,0.001,1.0152,289000,up,FALSE,FALSE
2020-08-05T03:48:49Z,OMG,0.01,1.5873,269000,up,FALSE,FALSE
2020-08-05T03:48:49Z,ICX,0.058,0.3969,248000,up,FALSE,FALSE
2020-08-05T03:48:49Z,TRX,0.024,0.0203,244000,up,FALSE,FALSE
2020-08-05T03:48:49Z,BAT,0.044,0.2621,231000,up,FALSE,FALSE
2020-08-05T03:48:49Z,OXT,0.019,0.1725,230000,down,FALSE,FALSE
2020-08-05T03:48:49Z,SC,0.013,0.0031,213000,up,FALSE,FALSE
2020-08-05T03:48:49Z,NANO,0.018000000000000002,0.9985,178000,down,FALSE,FALSE
2020-08-05T03:48:49Z,COMP,0.039,132.15,140000,up,FALSE,FALSE
2020-08-05T03:48:49Z,STORJ,0.039,0.1929,116000,up,FALSE,FALSE
2020-08-05T03:48:49Z,MLN,0.009000000000000001,17.475,109000,down,FALSE,FALSE
2020-08-05T03:48:49Z,LSK,0.006999999999999999,1.277,94600,up,FALSE,FALSE
2020-08-05T03:48:49Z,GNO,0.026,31.204,88800,up,FALSE,FALSE
2020-08-04T03:28:35Z,XBT,0.016,11246,134400000,up,FALSE,FALSE
2020-08-04T03:28:35Z,ETH,0.035,386.14,82900000,up,FALSE,FALSE
2020-08-04T03:28:35Z,XRP,0.075,0.3102,29800000,up,FALSE,FALSE
2020-08-04T03:28:35Z,USDT,4e-4,1.0006,17300000,up,FALSE,FALSE
2020-08-04T03:28:35Z,LINK,0.11,9.1725,9460000,up,FALSE,FALSE
2020-08-04T03:28:35Z,BCH,0.045,297.05,6450000,up,FALSE,FALSE
2020-08-04T03:28:35Z,XTZ,0.064,3.0764,4930000,up,FALSE,FALSE
2020-08-04T03:28:35Z,LTC,0.031,58.56,4390000,up,FALSE,FALSE
2020-08-04T03:28:35Z,ADA,0.044,0.1409,4180000,up,FALSE,FALSE
2020-08-04T03:28:35Z,USDC,1e-4,1.0002,3020000,down,FALSE,FALSE
2020-08-04T03:28:35Z,XMR,0.049,89.152,1580000,up,FALSE,FALSE
2020-08-04T03:28:35Z,WAVES,0.056,1.6883,1470000,up,FALSE,FALSE
2020-08-04T03:28:35Z,XLM,0.023,0.1051,1200000,up,FALSE,FALSE
2020-08-04T03:28:35Z,ATOM,0.014,3.855,1180000,down,FALSE,FALSE
2020-08-04T03:28:35Z,REP,0.07400000000000001,20.392,1120000,up,FALSE,FALSE
2020-08-04T03:28:35Z,DASH,0.03,87.833,1090000,up,FALSE,FALSE
2020-08-04T03:28:35Z,EOS,0.033,3.0478,1080000,up,FALSE,FALSE
2020-08-04T03:28:35Z,ZEC,0.023,82.40899999999998,759000,down,FALSE,FALSE
2020-08-04T03:28:35Z,PAXG,0.0012,1982.6,710000,down,FALSE,FALSE
2020-08-04T03:28:35Z,ETC,0.004,7.1745,655000,down,FALSE,FALSE
2020-08-04T03:28:35Z,XDG,0.014,0.0033,517000,up,FALSE,FALSE
2020-08-04T03:28:35Z,QTUM,0.091,2.622,481000,up,FALSE,FALSE
2020-08-04T03:28:35Z,KAVA,0.037000000000000005,2.4394,467000,up,FALSE,FALSE
2020-08-04T03:28:35Z,ALGO,0.027000000000000003,0.3098,455000,up,FALSE,FALSE
2020-08-04T03:28:35Z,DAI,0.005,1.0143,407000,down,FALSE,FALSE
2020-08-04T03:28:35Z,NANO,0.035,1.0163,317000,up,FALSE,FALSE
2020-08-04T03:28:35Z,OMG,0.009000000000000001,1.5715,278000,down,FALSE,FALSE
2020-08-04T03:28:35Z,KNC,0.016,1.3919,216000,down,FALSE,FALSE
2020-08-04T03:28:35Z,BAT,0.034,0.2512,203000,up,FALSE,FALSE
2020-08-04T03:28:35Z,OXT,0.013,0.1759,202000,up,FALSE,FALSE
2020-08-04T03:28:35Z,TRX,0.042,0.0198,194000,up,FALSE,FALSE
2020-08-04T03:28:35Z,SC,0.014,0.0031,183000,down,FALSE,FALSE
2020-08-04T03:28:35Z,ICX,7.000000000000001e-4,0.375,163000,up,FALSE,FALSE
2020-08-04T03:28:35Z,MLN,0.025,17.612000000000005,145000,up,FALSE,FALSE
2020-08-04T03:28:35Z,COMP,0.0015,127.2,128000,down,FALSE,FALSE
2020-08-04T03:28:35Z,GNO,0.008,30.434,73200,up,FALSE,FALSE
2020-08-04T03:28:35Z,STORJ,0.008,0.1867,70400,up,FALSE,FALSE
2020-08-04T03:28:35Z,LSK,0.02,1.2688,65300,up,FALSE,FALSE
2020-08-03T02:56:14Z,XBT,0.061,11084,250500000,down,FALSE,FALSE
2020-08-03T02:56:14Z,ETH,0.04,372.17,179500000,down,FALSE,FALSE
2020-08-03T02:56:14Z,XRP,0.01,0.2883,50400000,down,FALSE,FALSE
2020-08-03T02:56:14Z,USDT,0.0012,1.0002,26100000,down,FALSE,FALSE
2020-08-03T02:56:14Z,LINK,0.005,8.2972,18600000,down,FALSE,FALSE
2020-08-03T02:56:14Z,LTC,0.079,56.86,13500000,down,FALSE,FALSE
2020-08-03T02:56:14Z,BCH,0.11,284.3,12900000,down,FALSE,FALSE
2020-08-03T02:56:14Z,XTZ,0.05,2.8917,9390000,down,FALSE,FALSE
2020-08-03T02:56:14Z,ADA,0.07,0.1349,8840000,down,FALSE,FALSE
2020-08-03T02:56:14Z,EOS,0.11,2.9491,5110000,down,FALSE,FALSE
2020-08-03T02:56:14Z,USDC,2e-4,1.0002,4400000,up,FALSE,FALSE
2020-08-03T02:56:14Z,XLM,0.046,0.1028,2830000,down,FALSE,FALSE
2020-08-03T02:56:14Z,ZEC,0.057,84.38,2520000,down,FALSE,FALSE
2020-08-03T02:56:14Z,XMR,0.052000000000000005,85.104,2350000,down,FALSE,FALSE
2020-08-03T02:56:14Z,DAI,0.0018,1.0189,1970000,down,FALSE,FALSE
2020-08-03T02:56:14Z,DASH,0.085,85.25399999999998,1600000,down,FALSE,FALSE
2020-08-03T02:56:14Z,ATOM,0.041,3.9185,1340000,down,FALSE,FALSE
2020-08-03T02:56:14Z,ETC,0.08199999999999999,7.1974,1320000,down,FALSE,FALSE
2020-08-03T02:56:14Z,ALGO,0.081,0.3017,1070000,down,FALSE,FALSE
2020-08-03T02:56:14Z,PAXG,2e-4,1984.9,831000,up,FALSE,FALSE
2020-08-03T02:56:14Z,OMG,0.042,1.5865,751000,down,FALSE,FALSE
2020-08-03T02:56:14Z,REP,0.081,18.992,714000,down,FALSE,FALSE
2020-08-03T02:56:14Z,WAVES,0.016,1.5981,679000,up,FALSE,FALSE
2020-08-03T02:56:14Z,KAVA,0.032,2.3512,677000,down,FALSE,FALSE
2020-08-03T02:56:14Z,BAT,0.061,0.2431,660000,down,FALSE,FALSE
2020-08-03T02:56:14Z,QTUM,0.093,2.4032,529000,down,FALSE,FALSE
2020-08-03T02:56:14Z,XDG,0.1,0.0033,529000,down,FALSE,FALSE
2020-08-03T02:56:14Z,TRX,0.067,0.0191,463000,down,FALSE,FALSE
2020-08-03T02:56:14Z,KNC,0.047,1.4126,345000,down,FALSE,FALSE
2020-08-03T02:56:14Z,OXT,0.038,0.1749,340000,down,FALSE,FALSE
2020-08-03T02:56:14Z,ICX,0.018000000000000002,0.3749,259000,down,FALSE,FALSE
2020-08-03T02:56:14Z,COMP,0.079,127.36,253000,down,FALSE,FALSE
2020-08-03T02:56:14Z,MLN,0.098,17.135,232000,down,FALSE,FALSE
2020-08-03T02:56:14Z,NANO,0.009000000000000001,0.9819,193000,down,FALSE,FALSE
2020-08-03T02:56:14Z,SC,0.03,0.0031,161000,down,FALSE,FALSE
2020-08-03T02:56:14Z,LSK,0.059,1.2459,158000,down,FALSE,FALSE
2020-08-03T02:56:14Z,GNO,0.06,30.175,148000,down,FALSE,FALSE
2020-08-03T02:56:14Z,STORJ,0.017,0.1853,61000,down,FALSE,FALSE
2020-08-02T02:24:13Z,XBT,0.04,11820,201400000,up,FALSE,FALSE
2020-08-02T02:24:13Z,ETH,0.12,388.12,91700000,up,FALSE,FALSE
2020-08-02T02:24:13Z,XRP,0.12,0.2913,28800000,up,FALSE,FALSE
2020-08-02T02:24:13Z,USDT,0,1.0014,15500000,up,FALSE,FALSE
2020-08-02T02:24:13Z,LINK,0.069,8.3465,7820000,up,FALSE,FALSE
2020-08-02T02:24:13Z,ADA,0.035,0.145,7620000,up,FALSE,FALSE
2020-08-02T02:24:13Z,LTC,0.059,61.784,7060000,up,FALSE,FALSE
2020-08-02T02:24:13Z,BCH,0.06,320,6790000,up,FALSE,FALSE
2020-08-02T02:24:13Z,XTZ,0.069,3.0412,6690000,up,FALSE,FALSE
2020-08-02T02:24:13Z,USDC,3e-4,1.0001,2350000,up,FALSE,FALSE
2020-08-02T02:24:13Z,XLM,0.11,0.1076,2250000,up,FALSE,FALSE
2020-08-02T02:24:13Z,ZEC,0.2,90.007,2100000,up,FALSE,FALSE
2020-08-02T02:24:13Z,EOS,0.067,3.3097,1860000,up,FALSE,FALSE
2020-08-02T02:24:13Z,XMR,0.06,89.779,1810000,up,FALSE,FALSE
2020-08-02T02:24:13Z,ATOM,0.076,4.0859,1500000,up,FALSE,FALSE
2020-08-02T02:24:13Z,XDG,0.15,0.0037,1190000,up,FALSE,FALSE
2020-08-02T02:24:13Z,DASH,0.13,93.214,1110000,up,FALSE,FALSE
2020-08-02T02:24:13Z,DAI,0.0019,1.0206,965000,down,FALSE,FALSE
2020-08-02T02:24:13Z,ETC,0.059,7.8644,950000,up,FALSE,FALSE
2020-08-02T02:24:13Z,REP,0.024,20.642,558000,up,FALSE,FALSE
2020-08-02T02:24:13Z,MLN,0.076,19.019,497000,up,FALSE,FALSE
2020-08-02T02:24:13Z,KAVA,0.004,2.4303,494000,down,FALSE,FALSE
2020-08-02T02:24:13Z,PAXG,0.0023,1984.5,456000,up,FALSE,FALSE
2020-08-02T02:24:13Z,TRX,0.039,0.0204,426000,up,FALSE,FALSE
2020-08-02T02:24:13Z,QTUM,0.097,2.6585,423000,up,FALSE,FALSE
2020-08-02T02:24:13Z,KNC,0.009000000000000001,1.4821,369000,up,FALSE,FALSE
2020-08-02T02:24:13Z,SC,0.081,0.0032,362000,up,FALSE,FALSE
2020-08-02T02:24:13Z,WAVES,0.032,1.5728,328000,up,FALSE,FALSE
2020-08-02T02:24:13Z,OMG,0.046,1.6558,305000,up,FALSE,FALSE
2020-08-02T02:24:13Z,ALGO,0.003,0.3287,298000,up,FALSE,FALSE
2020-08-02T02:24:13Z,BAT,0.023,0.2589,293000,up,FALSE,FALSE
2020-08-02T02:24:13Z,NANO,0.061,0.9916,289000,up,FALSE,FALSE
2020-08-02T02:24:13Z,ICX,0.027000000000000003,0.3841,283000,up,FALSE,FALSE
2020-08-02T02:24:13Z,OXT,0.027000000000000003,0.1821,176000,up,FALSE,FALSE
2020-08-02T02:24:13Z,COMP,0.024,138.16,146000,up,FALSE,FALSE
2020-08-02T02:24:13Z,GNO,0.031,31.935,119000,up,FALSE,FALSE
2020-08-02T02:24:13Z,LSK,0.039,1.3255,119000,up,FALSE,FALSE
2020-08-02T02:24:13Z,STORJ,0.013,0.1888,109000,up,FALSE,FALSE
2020-08-01T02:57:23Z,XBT,0.02,11350,144700000,up,FALSE,FALSE
2020-08-01T02:57:23Z,ETH,0.032,346.85,63100000,up,FALSE,FALSE
2020-08-01T02:57:23Z,USDT,3e-4,1.0014,12100000,up,FALSE,FALSE
2020-08-01T02:57:23Z,XRP,0.062,0.2598,9950000,up,FALSE,FALSE
2020-08-01T02:57:23Z,LINK,0.051,7.8112,8940000,up,FALSE,FALSE
2020-08-01T02:57:23Z,LTC,0.023,58.26,4730000,up,FALSE,FALSE
2020-08-01T02:57:23Z,ADA,0.008,0.14,4340000,down,FALSE,FALSE
2020-08-01T02:57:23Z,BCH,0.03,301.39,4310000,up,FALSE,FALSE
2020-08-01T02:57:23Z,XTZ,0.012,2.8453,3550000,up,FALSE,FALSE
2020-08-01T02:57:23Z,USDC,1e-4,0.9999,2730000,down,FALSE,FALSE
2020-08-01T02:57:23Z,EOS,0.013,3.0981,1180000,up,FALSE,FALSE
2020-08-01T02:57:23Z,DAI,0.009000000000000001,1.0224,928000,down,FALSE,FALSE
2020-08-01T02:57:23Z,XMR,0.043,84.634,824000,up,FALSE,FALSE
2020-08-01T02:57:23Z,MLN,0.29,17.607,762000,up,FALSE,FALSE
2020-08-01T02:57:23Z,KAVA,0.0024,2.436,684000,down,FALSE,FALSE
2020-08-01T02:57:23Z,XLM,0.006,0.0969,611000,up,FALSE,FALSE
2020-08-01T02:57:23Z,ETC,0.006999999999999999,7.425,503000,up,FALSE,FALSE
2020-08-01T02:57:23Z,DASH,0.014,82.646,495000,up,FALSE,FALSE
2020-08-01T02:57:23Z,ZEC,0.061,74.944,458000,up,FALSE,FALSE
2020-08-01T02:57:23Z,ATOM,0.023,3.7989,427000,up,FALSE,FALSE
2020-08-01T02:57:23Z,PAXG,0.01,1982.9,423000,up,FALSE,FALSE
2020-08-01T02:57:23Z,ALGO,0.02,0.3276,413000,down,FALSE,FALSE
2020-08-01T02:57:23Z,REP,0.01,20.071,280000,down,FALSE,FALSE
2020-08-01T02:57:23Z,KNC,0.017,1.4697,264000,up,FALSE,FALSE
2020-08-01T02:57:23Z,TRX,0.026,0.0197,250000,up,FALSE,FALSE
2020-08-01T02:57:23Z,XDG,0.0011,0.0032,240000,up,FALSE,FALSE
2020-08-01T02:57:23Z,QTUM,0.016,2.4167,236000,up,FALSE,FALSE
2020-08-01T02:57:23Z,SC,0.036000000000000004,0.003,221000,down,FALSE,FALSE
2020-08-01T02:57:23Z,ICX,1e-4,0.3745,181000,down,FALSE,FALSE
2020-08-01T02:57:23Z,WAVES,0.006999999999999999,1.5224,178000,down,FALSE,FALSE
2020-08-01T02:57:23Z,BAT,0.024,0.2531,143000,up,FALSE,FALSE
2020-08-01T02:57:23Z,OXT,0.009000000000000001,0.1775,117000,down,FALSE,FALSE
2020-08-01T02:57:23Z,OMG,0.006,1.582,105000,down,FALSE,FALSE
2020-08-01T02:57:23Z,COMP,0.013,134.93,99200,up,FALSE,FALSE
2020-08-01T02:57:23Z,NANO,0.005,0.9331,94200,down,FALSE,FALSE
2020-08-01T02:57:23Z,LSK,0.01,1.275,82300,up,FALSE,FALSE
2020-08-01T02:57:23Z,GNO,0.013,30.994,77500,up,FALSE,FALSE
2020-08-01T02:57:23Z,STORJ,0.039,0.18600000000000005,36500,down,FALSE,FALSE
2020-07-31T03:17:57Z,XBT,5e-4,11117,130800000,up,FALSE,FALSE
2020-07-31T03:17:57Z,ETH,0.054000000000000006,335.04,60400000,up,FALSE,FALSE
2020-07-31T03:17:57Z,USDT,3e-4,1.0011,16800000,up,FALSE,FALSE
2020-07-31T03:17:57Z,XRP,0.004,0.2445,9740000,up,FALSE,FALSE
2020-07-31T03:17:57Z,LINK,0.045,7.4138,8000000,up,FALSE,FALSE
2020-07-31T03:17:57Z,LTC,0.028,56.715,4980000,up,FALSE,FALSE
2020-07-31T03:17:57Z,ADA,0.006999999999999999,0.141,4500000,up,FALSE,FALSE
2020-07-31T03:17:57Z,BCH,0.016,292.25,4240000,up,FALSE,FALSE
2020-07-31T03:17:57Z,XTZ,0.011,2.8106,2760000,up,FALSE,FALSE
2020-07-31T03:17:57Z,USDC,2e-4,0.9999,2560000,up,FALSE,FALSE
2020-07-31T03:17:57Z,EOS,0.01,3.0503,1350000,up,FALSE,FALSE
2020-07-31T03:17:57Z,XMR,0.025,81.165,1000000,up,FALSE,FALSE
2020-07-31T03:17:57Z,ALGO,0.08900000000000001,0.3346,928000,up,FALSE,FALSE
2020-07-31T03:17:57Z,XLM,0.015,0.0964,745000,up,FALSE,FALSE
2020-07-31T03:17:57Z,DAI,1e-4,1.0314,709000,up,FALSE,FALSE
2020-07-31T03:17:57Z,REP,0.006999999999999999,20.265,685000,up,FALSE,FALSE
2020-07-31T03:17:57Z,DASH,0.0011,81.41,559000,down,FALSE,FALSE
2020-07-31T03:17:57Z,ATOM,0.021,3.7142,444000,up,FALSE,FALSE
2020-07-31T03:17:57Z,PAXG,0.006999999999999999,1962.5,413000,down,FALSE,FALSE
2020-07-31T03:17:57Z,KAVA,0.029,2.4416,409000,down,FALSE,FALSE
2020-07-31T03:17:57Z,WAVES,0.021,1.5337,326000,up,FALSE,FALSE
2020-07-31T03:17:57Z,ZEC,0.023,70.52199999999998,301000,down,FALSE,FALSE
2020-07-31T03:17:57Z,ETC,0.011,7.348,257000,up,FALSE,FALSE
2020-07-31T03:17:57Z,KNC,0.016,1.4424,243000,up,FALSE,FALSE
2020-07-31T03:17:57Z,SC,0.013,0.0031,235000,down,FALSE,FALSE
2020-07-31T03:17:57Z,BAT,0.0026,0.247,213000,down,FALSE,FALSE
2020-07-31T03:17:57Z,TRX,0.003,0.0191,205000,up,FALSE,FALSE
2020-07-31T03:17:57Z,XDG,0.018000000000000002,0.0032,202000,up,FALSE,FALSE
2020-07-31T03:17:57Z,OMG,0.006,1.5905,155000,up,FALSE,FALSE
2020-07-31T03:17:57Z,OXT,0.006999999999999999,0.1788,146000,down,FALSE,FALSE
2020-07-31T03:17:57Z,ICX,0.012,0.3724,130000,down,FALSE,FALSE
2020-07-31T03:17:57Z,GNO,0.012,30.605,123000,up,FALSE,FALSE
2020-07-31T03:17:57Z,QTUM,0.01,2.3769,118000,up,FALSE,FALSE
2020-07-31T03:17:57Z,STORJ,0.026,0.1942,84000,up,FALSE,FALSE
2020-07-31T03:17:57Z,NANO,0.004,0.9374,82300,down,FALSE,FALSE
2020-07-31T03:17:57Z,LSK,0.011,1.2632,71900,down,FALSE,FALSE
2020-07-31T03:17:57Z,COMP,0.0022,133.22,58900,down,FALSE,FALSE
2020-07-31T03:17:57Z,MLN,0.03,13.655,47700,up,FALSE,FALSE
2020-07-30T03:22:52Z,XBT,0.015,11108,171800000,up,FALSE,FALSE
2020-07-30T03:22:52Z,ETH,7.000000000000001e-4,318.23,43500000,up,FALSE,FALSE
2020-07-30T03:22:52Z,USDT,9e-4,1.0008,20200000,down,FALSE,FALSE
2020-07-30T03:22:52Z,XRP,0.053,0.2433,13300000,up,FALSE,FALSE
2020-07-30T03:22:52Z,ADA,0.062,0.1401,8300000.000000001,down,FALSE,FALSE
2020-07-30T03:22:52Z,LINK,0.018000000000000002,7.1209,6630000,down,FALSE,FALSE
2020-07-30T03:22:52Z,BCH,0.005,288.25,5960000,down,FALSE,FALSE
2020-07-30T03:22:52Z,LTC,0.011,55.305,5180000,down,FALSE,FALSE
2020-07-30T03:22:52Z,XTZ,0.018000000000000002,2.7854,5030000,down,FALSE,FALSE
2020-07-30T03:22:52Z,USDC,1e-4,0.9997,3290000,down,FALSE,FALSE
2020-07-30T03:22:52Z,EOS,0.008,3.0277,2140000,up,FALSE,FALSE
2020-07-30T03:22:52Z,DAI,0.008,1.0311,1680000,up,FALSE,FALSE
2020-07-30T03:22:52Z,XLM,0.022,0.095,1340000,down,FALSE,FALSE
2020-07-30T03:22:52Z,ALGO,0.018000000000000002,0.3084,1130000,down,FALSE,FALSE
2020-07-30T03:22:52Z,REP,0.066,20.107,954000,down,FALSE,FALSE
2020-07-30T03:22:52Z,DASH,0.019,81.517,937000,up,FALSE,FALSE
2020-07-30T03:22:52Z,XMR,0.028,79.13,918000,down,FALSE,FALSE
2020-07-30T03:22:52Z,ATOM,0.032,3.637,769000,down,FALSE,FALSE
2020-07-30T03:22:52Z,ZEC,0.02,72.219,739000,up,FALSE,FALSE
2020-07-30T03:22:52Z,ETC,0.005,7.2779,648000,up,FALSE,FALSE
2020-07-30T03:22:52Z,PAXG,6e-4,1977.4,599000,down,FALSE,FALSE
2020-07-30T03:22:52Z,KAVA,0.035,2.513,486000,down,FALSE,FALSE
2020-07-30T03:22:52Z,SC,0.021,0.0031,402000,up,FALSE,FALSE
2020-07-30T03:22:52Z,TRX,0.003,0.0192,372000,up,FALSE,FALSE
2020-07-30T03:22:52Z,BAT,0.015,0.2477,335000,down,FALSE,FALSE
2020-07-30T03:22:52Z,OMG,0.0024,1.5823,301000,down,FALSE,FALSE
2020-07-30T03:22:52Z,QTUM,0.011,2.3533,269000,down,FALSE,FALSE
2020-07-30T03:22:52Z,OXT,0.034,0.1798,230000,up,FALSE,FALSE
2020-07-30T03:22:52Z,GNO,0.022,30.314,212000,up,FALSE,FALSE
2020-07-30T03:22:52Z,WAVES,9e-4,1.501,212000,down,FALSE,FALSE
2020-07-30T03:22:52Z,XDG,0.008,0.0031,188000,down,FALSE,FALSE
2020-07-30T03:22:52Z,KNC,0.032,1.42,182000,down,FALSE,FALSE
2020-07-30T03:22:52Z,STORJ,0.11,0.1884,166000,up,FALSE,FALSE
2020-07-30T03:22:52Z,ICX,0.006999999999999999,0.3771,163000,down,FALSE,FALSE
2020-07-30T03:22:52Z,NANO,0.012,0.9411,152000,down,FALSE,FALSE
2020-07-30T03:22:52Z,COMP,0.024,133.48,82600,down,FALSE,FALSE
2020-07-30T03:22:52Z,LSK,0.014,1.2777,66200,up,FALSE,FALSE
2020-07-30T03:22:52Z,MLN,0.0019,13.251,30600,down,FALSE,FALSE
2020-07-29T03:29:04Z,XBT,0.014,10934,230200000,down,FALSE,FALSE
2020-07-29T03:29:04Z,ETH,0.018000000000000002,317.5,68300000,down,FALSE,FALSE
2020-07-29T03:29:04Z,USDT,2e-4,1.0017,23300000,down,FALSE,FALSE
2020-07-29T03:29:04Z,BCH,0.075,289.5,10600000,up,FALSE,FALSE
2020-07-29T03:29:04Z,XRP,0.025,0.2308,10300000,up,FALSE,FALSE
2020-07-29T03:29:04Z,ADA,0.073,0.1492,9580000,up,FALSE,FALSE
2020-07-29T03:29:04Z,LTC,0.043,55.879,8800000,up,FALSE,FALSE
2020-07-29T03:29:04Z,LINK,0.021,7.2509,6750000,up,FALSE,FALSE
2020-07-29T03:29:04Z,XTZ,0.006,2.8397,5440000,up,FALSE,FALSE
2020-07-29T03:29:04Z,USDC,1e-4,0.9998,3930000,down,FALSE,FALSE
2020-07-29T03:29:04Z,XMR,0.034,81.415,2490000,up,FALSE,FALSE
2020-07-29T03:29:04Z,REP,0.048,21.503,2470000,up,FALSE,FALSE
2020-07-29T03:29:04Z,EOS,0.051,3.0042,2000000,up,FALSE,FALSE
2020-07-29T03:29:04Z,ALGO,0.094,0.3143,1820000,up,FALSE,FALSE
2020-07-29T03:29:04Z,KAVA,0.25,2.6081,1740000,up,FALSE,FALSE
2020-07-29T03:29:04Z,XLM,0.026,0.0973,1590000,up,FALSE,FALSE
2020-07-29T03:29:04Z,ATOM,0.044,3.757,1200000,up,FALSE,FALSE
2020-07-29T03:29:04Z,ZEC,0.0015,70.865,767000,down,FALSE,FALSE
2020-07-29T03:29:04Z,BAT,0.012,0.2514,726000,up,FALSE,FALSE
2020-07-29T03:29:04Z,DAI,0.008,1.0228,699000,up,FALSE,FALSE
2020-07-29T03:29:04Z,SC,0.028,0.0031,675000,up,FALSE,FALSE
2020-07-29T03:29:04Z,DASH,0.029,80.003,662000,up,FALSE,FALSE
2020-07-29T03:29:04Z,PAXG,0.004,1983,655000,up,FALSE,FALSE
2020-07-29T03:29:04Z,ETC,0.014,7.2409,635000,up,FALSE,FALSE
2020-07-29T03:29:04Z,STORJ,0.018000000000000002,0.1708,628000,up,FALSE,FALSE
2020-07-29T03:29:04Z,TRX,0.02,0.0191,404000,up,FALSE,FALSE
2020-07-29T03:29:04Z,NANO,0.026,0.9556,395000,up,FALSE,FALSE
2020-07-29T03:29:04Z,OMG,0.006,1.5865,306000,up,FALSE,FALSE
2020-07-29T03:29:04Z,XDG,0.005,0.0031,303000,up,FALSE,FALSE
2020-07-29T03:29:04Z,KNC,0.062,1.4663,295000,up,FALSE,FALSE
2020-07-29T03:29:04Z,WAVES,0.017,1.5017,277000,up,FALSE,FALSE
2020-07-29T03:29:04Z,QTUM,0.024,2.3798,271000,up,FALSE,FALSE
2020-07-29T03:29:04Z,OXT,0.03,0.1742,211000,up,FALSE,FALSE
2020-07-29T03:29:04Z,ICX,0.031,0.3811,179000,up,FALSE,FALSE
2020-07-29T03:29:04Z,COMP,0.006,136.78,165000,up,FALSE,FALSE
2020-07-29T03:29:04Z,MLN,0.01,13.264,102000,down,FALSE,FALSE
2020-07-29T03:29:04Z,GNO,0.009000000000000001,29.65,86700,down,FALSE,FALSE
2020-07-29T03:29:04Z,LSK,0.014,1.2583,76400,up,FALSE,FALSE
2020-07-28T03:45:06Z,XBT,0.11,11042,408000000,up,FALSE,FALSE
2020-07-28T03:45:06Z,ETH,0.034,322.36,128800000,up,FALSE,FALSE
2020-07-28T03:45:06Z,USDT,0.0012,1.0019,25700000,up,FALSE,FALSE
2020-07-28T03:45:06Z,ADA,0.066,0.1391,16700000,down,FALSE,FALSE
2020-07-28T03:45:06Z,LINK,0.053,7.1135,13400000,down,FALSE,FALSE
2020-07-28T03:45:06Z,XRP,0.043,0.2246,13400000,up,FALSE,FALSE
2020-07-28T03:45:06Z,XTZ,0.053,2.8274,12300000,down,FALSE,FALSE
2020-07-28T03:45:06Z,BCH,0.085,269.05,10700000,up,FALSE,FALSE
2020-07-28T03:45:06Z,LTC,0.11,53.309,10300000,up,FALSE,FALSE
2020-07-28T03:45:06Z,USDC,0,0.9999,4740000,up,FALSE,FALSE
2020-07-28T03:45:06Z,XLM,0.044,0.0948,3300000,down,FALSE,FALSE
2020-07-28T03:45:06Z,XMR,0.006999999999999999,78.69,3120000,up,FALSE,FALSE
2020-07-28T03:45:06Z,ALGO,0.1,0.28800000000000003,2650000,down,FALSE,FALSE
